uWwMeasureID,wwMeasureID,sampleID,labID,assayID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,aggregation,aggregationOther,index,value,qualityFlag,accessToPublic,accessToAllOrg,accessToSelf,accessToPHAC,accessToLocalHA,accessToProvHA,accessToOtherProv,accessToDetails,notes
,,,Ottawa-1,,,,2020-10-20,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00021,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-20,2020-11-16,solid,nPMMoV,,Ct,,mean,,,27.637,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-21,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00025,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-21,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-21,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00022,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-21,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-21,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.363,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-22,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00093,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-22,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00025,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-22,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00053,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-22,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.0001,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-22,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-23,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00081,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-23,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-23,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00068,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-23,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-23,2020-11-16,solid,nPMMoV,,Ct,,mean,,,25.94,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-24,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00165,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-24,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00022,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-24,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00102,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-24,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00017,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-24,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.327,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-25,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00032,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-25,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-25,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00036,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-25,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-25,2020-11-16,solid,nPMMoV,,Ct,,mean,,,25.62,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-26,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00089,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-26,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-26,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00063,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-26,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00012,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-26,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.48,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-27,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00032,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-27,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-27,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00047,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-27,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-27,2020-11-16,solid,nPMMoV,,Ct,,mean,,,25.997,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-28,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00025,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-28,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-28,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00037,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-28,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-28,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.527,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-29,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00038,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-29,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00011,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-29,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.0006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-29,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-29,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.84,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-30,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00031,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-30,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-30,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00037,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-30,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00012,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-30,2020-11-16,solid,nPMMoV,,Ct,,mean,,,27.399,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-31,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.0005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-31,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-31,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00048,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-31,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00015,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-10-31,2020-11-16,solid,nPMMoV,,Ct,,mean,,,27.702,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-01,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00054,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-01,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-01,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00072,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-01,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00001,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-01,2020-11-16,solid,nPMMoV,,Ct,,mean,,,30.612,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-02,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00034,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-02,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-02,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00025,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-02,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00001,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-02,2020-11-16,solid,nPMMoV,,Ct,,mean,,,27.563,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-03,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00021,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-03,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-03,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00016,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-03,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-03,2020-11-16,solid,nPMMoV,,Ct,,mean,,,28.11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-04,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00033,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-04,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-04,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00023,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-04,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-04,2020-11-16,solid,nPMMoV,,Ct,,mean,,,28.157,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-05,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00094,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-05,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-05,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00064,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-05,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-05,2020-11-16,solid,nPMMoV,,Ct,,mean,,,28.723,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-06,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.0007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-06,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00011,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-06,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00053,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-06,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-06,2020-11-16,solid,nPMMoV,,Ct,,mean,,,27.98,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-07,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00104,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-07,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00011,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-07,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00056,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-07,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-07,2020-11-16,solid,nPMMoV,,Ct,,mean,,,28.073,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-08,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00035,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-08,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-08,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00044,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-08,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-08,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.454,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-09,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00041,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-09,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-09,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00046,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-09,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-09,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.086,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-10,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.0022,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-10,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00008,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-10,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00036,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-10,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-10,2020-11-16,solid,nPMMoV,,Ct,,mean,,,28.09,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-11,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00029,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-11,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-11,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00045,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-11,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-11,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.058,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-12,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00046,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-12,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-12,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00026,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-12,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-12,2020-11-16,solid,nPMMoV,,Ct,,mean,,,25.911,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-13,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.0004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-13,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-13,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00027,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-13,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-13,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.718,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-14,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.0005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-14,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-14,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00038,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-14,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-14,2020-11-16,solid,nPMMoV,,Ct,,mean,,,26.069,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-15,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00027,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-15,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-15,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.00034,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-15,2020-11-16,solid,covN2,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-15,2020-11-16,solid,nPMMoV,,Ct,,mean,,,25.993,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-16,2020-11-16,solid,covN1,,gcPMMoV,,meanNr,,,0.00066,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-16,2020-11-16,solid,covN1,,gcPMMoV,,sdNr,,,0.00008,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2020-11-16,2020-11-16,solid,covN2,,gcPMMoV,,meanNr,,,0.0008,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
